Recipient,Designation,Description,Armament category,Order date,Order date is estimate,Numbers delivered,Numbers delivered is estimate,Delivery year,Delivery year is estimate,Status,SIPRI estimate,TIV deal unit,TIV delivery values,Local production
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,3,Yes,2001,No,New,18,18,54,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,2,Yes,1997,No,New,18,18,36,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,2,Yes,1994,No,New,18,18,36,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,3,Yes,2007,No,New,18,18,54,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,2,Yes,2003,No,New,18,18,36,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,6,Yes,2005,No,New,18,18,108,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,3,Yes,2000,No,New,18,18,54,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,2,Yes,2008,No,New,18,18,36,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,2,Yes,1999,No,New,18,18,36,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,4,Yes,2006,No,New,18,18,72,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,3,Yes,2009,No,New,18,18,54,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,3,Yes,2004,No,New,18,18,54,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,1,Yes,2012,No,New,18,18,18,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,1,Yes,2011,No,New,18,18,18,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,1,Yes,2013,No,New,18,18,18,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,3,Yes,2014,No,New,18,18,54,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,2,Yes,2010,No,New,18,18,36,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,1,Yes,2015,Yes,New,18,18,18,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,1,Yes,2016,Yes,New,18,18,18,Yes
Japan,CH-47D Chinook,transport helicopter,Aircraft,1984,No,1,Yes,2017,No,New,18,18,18,Yes
Japan,CH-47F,transport helicopter,Aircraft,2017,Yes,1,Yes,2021,Yes,New,20,20,20,Yes
Japan,CH-47F,transport helicopter,Aircraft,2017,Yes,4,Yes,2022,No,New,20,20,80,Yes
Japan,CH-47F,transport helicopter,Aircraft,2017,Yes,1,Yes,2023,Yes,New,20,20,20,Yes
Japan,CH-53E,transport helicopter,Aircraft,1987,Yes,4,No,1992,No,New,22.78,22.78,91.12,No
Japan,CH-53E,transport helicopter,Aircraft,1987,Yes,1,No,1994,No,New,22.78,22.78,22.78,No
Japan,CH-53E,transport helicopter,Aircraft,1987,Yes,1,No,1988,No,New,22.78,22.78,22.78,No
Japan,CH-53E,transport helicopter,Aircraft,1987,Yes,3,No,1989,No,New,22.78,22.78,68.34,No
Japan,CH-53E,transport helicopter,Aircraft,1987,Yes,2,No,1990,No,New,22.78,22.78,45.56,No
Japan,DASH,armed UAV,Aircraft,1967,Yes,10,Yes,1968,No,New,0.3,0.3,3,No
Japan,DASH,armed UAV,Aircraft,1967,Yes,10,Yes,1969,No,New,0.3,0.3,3,No
Japan,DB-110,aircraft recce system,Sensors,2000,Yes,2,Yes,2002,Yes,New,4,4,8,No
Japan,DB-110,aircraft recce system,Sensors,2000,Yes,2,Yes,2003,Yes,New,4,4,8,No
Japan,E-2C,AEW&C aircraft,Aircraft,1981,No,4,No,1984,No,New,73.65,73.65,294.6,No
Japan,E-2C,AEW&C aircraft,Aircraft,1979,No,2,No,1982,No,New,73.65,73.65,147.3,No
Japan,E-2C,AEW&C aircraft,Aircraft,1979,No,2,No,1983,No,New,73.65,73.65,147.3,No
Japan,E-2C,AEW&C aircraft,Aircraft,1989,No,3,No,1992,No,New,73.65,73.65,220.95,No
Japan,E-2C,AEW&C aircraft,Aircraft,1990,No,2,No,1993,No,New,73.65,73.65,147.3,No
Japan,E-2D,AEW&C aircraft,Aircraft,2015,No,1,Yes,2019,No,New,105,105,105,No
Japan,E-2D,AEW&C aircraft,Aircraft,2015,No,2,No,2020,No,New,105,105,210,No
Japan,E-2D,AEW&C aircraft,Aircraft,2015,No,1,Yes,2018,Yes,New,105,105,105,No
Japan,E-2D,AEW&C aircraft,Aircraft,2018,No,2,No,2022,No,New,105,105,210,No
Japan,E-767,AEW&C aircraft,Aircraft,1993,No,2,No,1998,No,New,300,300,600,No
Japan,E-767,AEW&C aircraft,Aircraft,1994,No,2,No,1999,No,New,300,300,600,No
Japan,Enstrom-480,light helicopter,Aircraft,2010,No,8,Yes,2012,No,New,0.4,0.4,3.2,No
Japan,Enstrom-480,light helicopter,Aircraft,2010,No,2,Yes,2011,No,New,0.4,0.4,0.8,No
Japan,Enstrom-480,light helicopter,Aircraft,2010,No,10,Yes,2013,No,New,0.4,0.4,4,No
Japan,Enstrom-480,light helicopter,Aircraft,2010,No,8,Yes,2014,No,New,0.4,0.4,3.2,No
Japan,Enstrom-480,light helicopter,Aircraft,2010,No,2,Yes,2015,No,New,0.4,0.4,0.8,No
Japan,EP-3C,SIGINT aircraft,Aircraft,1987,No,1,No,1990,No,New,95,95,95,Yes
Japan,EP-3C,SIGINT aircraft,Aircraft,1987,No,1,No,1991,No,New,95,95,95,Yes
Japan,EP-3C,SIGINT aircraft,Aircraft,1992,No,1,No,1995,No,New,95,95,95,Yes
Japan,EP-3C,SIGINT aircraft,Aircraft,1992,No,1,No,1996,No,New,95,95,95,Yes
Japan,EP-3C,SIGINT aircraft,Aircraft,1992,No,1,No,1998,No,New,95,95,95,Yes
Japan,ESSM,SAM,Missiles,2004,No,75,Yes,2011,No,New,0.4,0.4,30,Yes
Japan,ESSM,SAM,Missiles,2004,No,100,Yes,2010,No,New,0.4,0.4,40,Yes
Japan,ESSM,SAM,Missiles,2004,No,75,Yes,2008,Yes,New,0.4,0.4,30,Yes
Japan,ESSM,SAM,Missiles,2004,No,100,Yes,2009,No,New,0.4,0.4,40,Yes
Japan,ESSM,SAM,Missiles,2004,No,25,Yes,2012,No,New,0.4,0.4,10,Yes
Japan,ESSM,SAM,Missiles,2004,No,25,Yes,2013,No,New,0.4,0.4,10,Yes
Japan,ESSM,SAM,Missiles,2004,No,25,Yes,2014,No,New,0.4,0.4,10,Yes
Japan,ESSM,SAM,Missiles,2004,No,25,Yes,2015,No,New,0.4,0.4,10,Yes
Japan,ESSM,SAM,Missiles,2004,No,25,Yes,2016,No,New,0.4,0.4,10,Yes
Japan,ESSM,SAM,Missiles,2004,No,25,Yes,2017,No,New,0.4,0.4,10,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,2,Yes,2002,Yes,New,3.25,3.25,6.5,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,2,Yes,2001,Yes,New,3.25,3.25,6.5,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,2,Yes,2000,Yes,New,3.25,3.25,6.5,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,4,Yes,1998,No,New,3.25,3.25,13,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,4,Yes,1997,No,New,3.25,3.25,13,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,4,Yes,1996,No,New,3.25,3.25,13,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,4,Yes,1992,No,New,3.25,3.25,13,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,4,Yes,1993,No,New,3.25,3.25,13,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,4,Yes,1994,No,New,3.25,3.25,13,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,4,Yes,1995,No,New,3.25,3.25,13,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,2,Yes,1982,Yes,New,3.25,3.25,6.5,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,3,Yes,1988,No,New,3.25,3.25,9.75,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,3,Yes,1989,No,New,3.25,3.25,9.75,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,3,Yes,1999,No,New,3.25,3.25,9.75,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,2,Yes,1983,Yes,New,3.25,3.25,6.5,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,2,Yes,1984,Yes,New,3.25,3.25,6.5,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,2,Yes,1985,Yes,New,3.25,3.25,6.5,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,4,Yes,1991,No,New,3.25,3.25,13,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,3,Yes,1987,No,New,3.25,3.25,9.75,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,3,Yes,1986,No,New,3.25,3.25,9.75,Yes
Japan,F-100 EN (12000),turbofan,Engines,1978,Yes,4,Yes,1990,No,New,3.25,3.25,13,Yes
Japan,F-104J,fighter aircraft,Aircraft,1960,No,3,No,1962,No,New,10.5,10.5,31.5,Yes
Japan,F-104J,fighter aircraft,Aircraft,1960,No,129,Yes,1964,No,New,10.5,10.5,1354.5,Yes
Japan,F-104J,fighter aircraft,Aircraft,1960,No,68,Yes,1965,No,New,10.5,10.5,714,Yes
Japan,F-104J,fighter aircraft,Aircraft,1965,Yes,20,Yes,1967,No,New,10.5,10.5,210,Yes
Japan,F-104J,fighter aircraft,Aircraft,1965,Yes,10,Yes,1968,No,New,10.5,10.5,105,Yes
Japan,F-110 (13500),turbofan,Engines,1987,Yes,8,Yes,2006,No,New,3.25,3.25,26,Yes
Japan,F-110 (13500),turbofan,Engines,1987,Yes,10,Yes,2000,No,New,3.25,3.25,32.5,Yes
Japan,F-110 (13500),turbofan,Engines,1987,Yes,10,Yes,2002,No,New,3.25,3.25,32.5,Yes
Japan,F-110 (13500),turbofan,Engines,1987,Yes,14,Yes,2001,No,New,3.25,3.25,45.5,Yes
Japan,F-110 (13500),turbofan,Engines,1987,Yes,8,Yes,2009,No,New,3.25,3.25,26,Yes
Japan,F-110 (13500),turbofan,Engines,1987,Yes,8,Yes,2005,No,New,3.25,3.25,26,Yes
Japan,F-110 (13500),turbofan,Engines,1987,Yes,6,Yes,2007,No,New,3.25,3.25,19.5,Yes
Japan,F-110 (13500),turbofan,Engines,1987,Yes,12,Yes,2004,No,New,3.25,3.25,39,Yes
Japan,F-110 (13500),turbofan,Engines,1987,Yes,12,Yes,2003,No,New,3.25,3.25,39,Yes
Japan,F-110 (13500),turbofan,Engines,1987,Yes,6,Yes,2011,No,New,3.25,3.25,19.5,Yes
Japan,F-110 (13500),turbofan,Engines,1987,Yes,6,Yes,2010,No,New,3.25,3.25,19.5,Yes
Japan,F-110 (13500),turbofan,Engines,1987,Yes,6,Yes,2008,No,New,3.25,3.25,19.5,Yes
Japan,F-110 (13500),turbofan,Engines,1987,Yes,4,Yes,2012,Yes,New,3.25,3.25,13,Yes
Japan,F-135-100 (19500),turbofan,Engines,2012,Yes,1,Yes,2022,Yes,New,4,4,4,No
Japan,F-135-100 (19500),turbofan,Engines,2012,Yes,1,Yes,2023,Yes,New,4,4,4,No
Japan,F-135-100 (19500),turbofan,Engines,2012,Yes,1,Yes,2017,Yes,New,4,4,4,No
Japan,F-135-100 (19500),turbofan,Engines,2012,Yes,1,Yes,2019,Yes,New,4,4,4,No
Japan,F-135-100 (19500),turbofan,Engines,2012,Yes,1,Yes,2020,Yes,New,4,4,4,No
Japan,F-15C,FGA aircraft,Aircraft,1978,No,2,No,1980,No,New,47.5,47.5,95,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,7,No,1981,No,New,47.5,47.5,332.5,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,17,No,1984,No,New,47.5,47.5,807.5,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,15,No,1986,No,New,47.5,47.5,712.5,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,17,No,1987,No,New,47.5,47.5,807.5,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,14,No,1988,No,New,47.5,47.5,665,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,14,No,1989,No,New,47.5,47.5,665,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,10,No,1990,No,New,47.5,47.5,475,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,10,No,1991,No,New,47.5,47.5,475,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,14,No,1992,No,New,47.5,47.5,665,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,11,No,1993,No,New,47.5,47.5,522.5,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,7,No,1994,No,New,47.5,47.5,332.5,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,8,No,1995,No,New,47.5,47.5,380,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,3,No,1996,No,New,47.5,47.5,142.5,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,6,No,1997,No,New,47.5,47.5,285,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,12,Yes,1982,No,New,47.5,47.5,570,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,16,Yes,1983,No,New,47.5,47.5,760,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,21,Yes,1985,No,New,47.5,47.5,997.5,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,5,Yes,1998,No,New,47.5,47.5,237.5,Yes
Japan,F-15C,FGA aircraft,Aircraft,1978,No,4,Yes,1999,No,New,47.5,47.5,190,Yes
Japan,F-35A,FGA aircraft,Aircraft,2012,Yes,1,No,2016,No,New,55,55,55,Yes
Japan,F-35A,FGA aircraft,Aircraft,2012,Yes,4,Yes,2017,No,New,55,55,220,Yes
Japan,F-35A,FGA aircraft,Aircraft,2012,Yes,6,Yes,2018,No,New,55,55,330,Yes
Japan,F-35A,FGA aircraft,Aircraft,2012,Yes,6,Yes,2019,No,New,55,55,330,Yes
Japan,F-35A,FGA aircraft,Aircraft,2012,Yes,4,No,2020,No,New,55,55,220,Yes
Japan,F-35A,FGA aircraft,Aircraft,2012,Yes,6,No,2021,No,New,55,55,330,Yes
Japan,F-35A,FGA aircraft,Aircraft,2012,Yes,7,Yes,2022,No,New,55,55,385,Yes
Japan,F-35A,FGA aircraft,Aircraft,2012,Yes,6,Yes,2023,No,New,55,55,330,Yes
Japan,F-4E,FGA aircraft,Aircraft,1970,No,2,No,1971,No,New,25,25,50,Yes
Japan,F-4E,FGA aircraft,Aircraft,1970,No,2,Yes,1972,Yes,New,25,25,50,Yes
Japan,F-4E,FGA aircraft,Aircraft,1970,No,2,Yes,1973,Yes,New,25,25,50,Yes
Japan,F-4E,FGA aircraft,Aircraft,1970,No,9,Yes,1974,No,New,25,25,225,Yes
Japan,F-4E,FGA aircraft,Aircraft,1970,No,35,Yes,1975,No,New,25,25,875,Yes
Japan,F-4E,FGA aircraft,Aircraft,1970,No,40,Yes,1976,No,New,25,25,1000,Yes
Japan,F-4E,FGA aircraft,Aircraft,1970,No,15,Yes,1977,No,New,25,25,375,Yes
Japan,F-4E,FGA aircraft,Aircraft,1970,No,10,Yes,1978,No,New,25,25,250,Yes
Japan,F-4E,FGA aircraft,Aircraft,1970,No,10,Yes,1979,No,New,25,25,250,Yes
Japan,F-4E,FGA aircraft,Aircraft,1970,No,10,Yes,1980,No,New,25,25,250,Yes
Japan,F-4E,FGA aircraft,Aircraft,1970,No,5,Yes,1981,No,New,25,25,125,Yes
Japan,F-86 Sabre,fighter aircraft,Aircraft,1955,No,10,Yes,1955,No,New,3.5,3.5,35,Yes
Japan,F-86 Sabre,fighter aircraft,Aircraft,1955,No,118,Yes,1956,No,New,3.5,3.5,413,Yes
Japan,F-86 Sabre,fighter aircraft,Aircraft,1955,No,160,Yes,1957,No,New,3.5,3.5,560,Yes
Japan,F-86 Sabre,fighter aircraft,Aircraft,1955,No,70,Yes,1958,No,New,3.5,3.5,245,Yes
Japan,F-86 Sabre,fighter aircraft,Aircraft,1955,No,70,Yes,1959,No,New,3.5,3.5,245,Yes
Japan,F-86 Sabre,fighter aircraft,Aircraft,1955,No,70,Yes,1960,No,New,3.5,3.5,245,Yes
Japan,F-86 Sabre,fighter aircraft,Aircraft,1955,No,10,Yes,1961,No,New,3.5,3.5,35,Yes
Japan,F-86D Sabre,fighter aircraft,Aircraft,1958,Yes,6,No,1961,No,Second hand,4.25,1.7,10.2,No
Japan,F-86D Sabre,fighter aircraft,Aircraft,1958,Yes,56,No,1960,No,Second hand,4.25,1.7,95.2,No
Japan,F-86D Sabre,fighter aircraft,Aircraft,1958,Yes,44,No,1958,No,Second hand,4.25,1.7,74.8,No
Japan,Fletcher,destroyer,Ships,1958,No,2,No,1959,No,Second hand,100.56,40.22,80.45,No
Japan,FPS-20,air search radar,Sensors,1957,Yes,5,Yes,1957,Yes,New,5,5,25,No
Japan,FPS-20,air search radar,Sensors,1957,Yes,6,Yes,1958,Yes,New,5,5,30,No
Japan,FPS-20,air search radar,Sensors,1957,Yes,6,Yes,1959,Yes,New,5,5,30,No
Japan,FPS-20,air search radar,Sensors,1957,Yes,6,Yes,1960,Yes,New,5,5,30,No
Japan,FPS-20,air search radar,Sensors,1957,Yes,5,Yes,1961,Yes,New,5,5,25,No
Japan,FPS-3,air search radar,Sensors,1956,Yes,2,Yes,1956,Yes,New,5,5,10,No
Japan,FPS-3,air search radar,Sensors,1956,Yes,3,Yes,1957,Yes,New,5,5,15,No
Japan,FPS-3,air search radar,Sensors,1956,Yes,2,Yes,1958,Yes,New,5,5,10,No
Japan,FPS-6,height-finding radar,Sensors,1957,Yes,5,Yes,1957,Yes,New,3.5,3.5,17.5,No
Japan,FPS-6,height-finding radar,Sensors,1957,Yes,6,Yes,1958,Yes,New,3.5,3.5,21,No
Japan,FPS-6,height-finding radar,Sensors,1957,Yes,6,Yes,1959,Yes,New,3.5,3.5,21,No
Japan,FPS-6,height-finding radar,Sensors,1957,Yes,6,Yes,1960,Yes,New,3.5,3.5,21,No
Japan,FPS-6,height-finding radar,Sensors,1957,Yes,5,Yes,1961,Yes,New,3.5,3.5,17.5,No
Japan,FS-135,cargo ship,Ships,1955,No,2,No,1955,No,Second hand,7.5,3,6,No
Japan,Gato,submarine,Ships,1955,Yes,1,No,1955,No,Second hand,36.58,14.63,14.63,No
Japan,GBU-39,guided glide bomb,Missiles,2017,No,250,Yes,2020,Yes,New,0.02,0.02,5,No
Japan,GMLRS,guided rocket,Missiles,2009,Yes,75,Yes,2012,Yes,New,0.08,0.08,6,No
Japan,GMLRS,guided rocket,Missiles,2009,Yes,75,Yes,2011,Yes,New,0.08,0.08,6,No
Japan,GMLRS,guided rocket,Missiles,2009,Yes,73,Yes,2014,Yes,New,0.08,0.08,5.84,No
Japan,GMLRS,guided rocket,Missiles,2009,Yes,50,Yes,2010,Yes,New,0.08,0.08,4,No
Japan,GMLRS,guided rocket,Missiles,2009,Yes,75,Yes,2013,Yes,New,0.08,0.08,6,No
Japan,Goose,light transport aircraft,Aircraft,1954,Yes,4,No,1954,No,Second hand,0.6,0.24,0.96,No
Japan,Gulfstream-4,light transport aircraft,Aircraft,1994,No,1,No,1996,No,New,23,23,23,No
Japan,Gulfstream-4,light transport aircraft,Aircraft,1994,No,1,No,1997,No,New,23,23,23,No
Japan,Gulfstream-4,light transport aircraft,Aircraft,1994,No,1,No,2000,No,New,23,23,23,No
Japan,Gulfstream-4,light transport aircraft,Aircraft,1994,No,1,Yes,1999,Yes,New,23,23,23,No
Japan,Gulfstream-4,light transport aircraft,Aircraft,1994,No,1,Yes,1998,No,New,23,23,23,No
Japan,H-21,helicopter,Aircraft,1957,Yes,2,No,1957,No,New,3,3,6,No
Japan,H-21,helicopter,Aircraft,1958,Yes,10,No,1958,Yes,New,3,3,30,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1978,No,60,Yes,1981,Yes,New,0.9,0.9,54,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1978,No,60,Yes,1982,Yes,New,0.9,0.9,54,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1978,No,60,Yes,1983,Yes,New,0.9,0.9,54,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1978,No,60,Yes,1984,Yes,New,0.9,0.9,54,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1978,No,60,Yes,1985,Yes,New,0.9,0.9,54,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1978,No,60,Yes,1986,Yes,New,0.9,0.9,54,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1978,No,60,Yes,1987,Yes,New,0.9,0.9,54,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1978,No,60,Yes,1988,Yes,New,0.9,0.9,54,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1978,No,60,Yes,1989,Yes,New,0.9,0.9,54,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1978,No,60,Yes,1980,Yes,New,0.9,0.9,54,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1987,Yes,55,Yes,1990,Yes,New,0.9,0.9,49.5,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1988,No,49,Yes,1990,Yes,New,0.9,0.9,44.1,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1993,No,14,Yes,1993,Yes,New,0.9,0.9,12.6,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1989,No,99,Yes,1991,Yes,New,0.9,0.9,89.1,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1990,No,14,No,1992,No,New,0.9,0.9,12.6,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1990,No,6,Yes,1995,Yes,New,0.9,0.9,5.4,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1990,No,30,Yes,1993,No,New,0.9,0.9,27,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1990,No,25,Yes,1994,No,New,0.9,0.9,22.5,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1991,No,39,Yes,1993,Yes,New,0.9,0.9,35.1,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1991,No,39,Yes,1992,No,New,0.9,0.9,35.1,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1994,No,6,Yes,1995,Yes,New,0.9,0.9,5.4,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1994,No,10,Yes,1996,Yes,New,0.9,0.9,9,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1995,No,2,Yes,1998,Yes,New,0.9,0.9,1.8,No
Japan,Harpoon Block-1,anti-ship missile,Missiles,1995,No,9,Yes,1997,No,New,0.9,0.9,8.1,No
Japan,Harpoon Block-2,anti-ship missile/SSM,Missiles,2015,Yes,9,Yes,2019,Yes,New,1,1,9,No
Japan,Harpoon Block-2,anti-ship missile/SSM,Missiles,2015,Yes,10,Yes,2020,Yes,New,1,1,10,No
Japan,Harpoon Block-2,anti-ship missile/SSM,Missiles,2015,Yes,10,Yes,2021,Yes,New,1,1,10,No
Japan,Harpoon Block-2,anti-ship missile/SSM,Missiles,2015,Yes,10,Yes,2022,Yes,New,1,1,10,No
Japan,Harpoon Block-2,anti-ship missile/SSM,Missiles,2015,Yes,9,Yes,2023,Yes,New,1,1,9,No
Japan,HAWK SAMS,SAM system,Air defence systems,1962,Yes,4,Yes,1968,No,New,25,25,100,Yes
Japan,HAWK SAMS,SAM system,Air defence systems,1962,Yes,4,Yes,1969,No,New,25,25,100,Yes
Japan,HAWK SAMS,SAM system,Air defence systems,1962,Yes,4,Yes,1964,No,New,25,25,100,Yes
Japan,HAWK SAMS,SAM system,Air defence systems,1962,Yes,4,Yes,1971,No,New,25,25,100,Yes
Japan,HAWK SAMS,SAM system,Air defence systems,1962,Yes,4,Yes,1970,No,New,25,25,100,Yes
Japan,HAWK SAMS,SAM system,Air defence systems,1962,Yes,4,Yes,1965,No,New,25,25,100,Yes
Japan,HAWK SAMS,SAM system,Air defence systems,1962,Yes,4,Yes,1966,No,New,25,25,100,Yes
Japan,HAWK SAMS,SAM system,Air defence systems,1962,Yes,4,Yes,1967,No,New,25,25,100,Yes
Japan,HU-16B Albatross,maritime patrol aircraft,Aircraft,1960,Yes,6,No,1961,No,New,4,4,24,No
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,1,Yes,2000,Yes,New,0.71,0.71,0.71,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,1,Yes,2001,Yes,New,0.71,0.71,0.71,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,1,Yes,1978,No,New,0.71,0.71,0.71,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,1,Yes,1979,No,New,0.71,0.71,0.71,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,8,Yes,1980,No,New,0.71,0.71,5.68,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,12,Yes,1981,No,New,0.71,0.71,8.52,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,10,Yes,1982,No,New,0.71,0.71,7.1,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,8,Yes,1983,No,New,0.71,0.71,5.68,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,8,Yes,1984,No,New,0.71,0.71,5.68,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,4,Yes,1985,No,New,0.71,0.71,2.84,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,11,Yes,1986,No,New,0.71,0.71,7.81,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,7,Yes,1987,No,New,0.71,0.71,4.97,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,12,Yes,1988,No,New,0.71,0.71,8.52,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,14,Yes,1989,No,New,0.71,0.71,9.94,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,11,Yes,1990,No,New,0.71,0.71,7.81,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,13,Yes,1991,No,New,0.71,0.71,9.23,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,15,Yes,1992,No,New,0.71,0.71,10.65,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,15,Yes,1993,No,New,0.71,0.71,10.65,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,14,Yes,1994,No,New,0.71,0.71,9.94,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,13,Yes,1995,No,New,0.71,0.71,9.23,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,16,Yes,1996,No,New,0.71,0.71,11.36,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,13,Yes,1997,No,New,0.71,0.71,9.23,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,1,Yes,1998,No,New,0.71,0.71,0.71,Yes
Japan,Hughes-500D,light helicopter,Aircraft,1977,No,1,Yes,1999,No,New,0.71,0.71,0.71,Yes
Japan,I-HAWK SAMS,SAM system,Air defence systems,1977,Yes,8,Yes,1980,Yes,New,37.5,37.5,300,No
Japan,I-HAWK SAMS,SAM system,Air defence systems,1977,Yes,8,Yes,1978,Yes,New,37.5,37.5,300,No
